Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
06-JUN-2019,16155.8,16159.75,15991.4,16012.1,31264718,2276.8
07-JUN-2019,16042.3,16155.05,15972.75,16109.85,29098049,1474.48
10-JUN-2019,16176.85,16381.65,16152.2,16362.4,24741844,1540.38
11-JUN-2019,16406.25,16488.65,16380.5,16448.1,30617086,2001.59
12-JUN-2019,16441.75,16446.95,16283.65,16425.95,29518108,1974.22
13-JUN-2019,16340.05,16421.8,16282.65,16316.6,24126342,1762.19
14-JUN-2019,16326.7,16336.1,16239.2,16268.2,26301593,1596.98
17-JUN-2019,16285,16313.55,16190.9,16228.2,21959319,1109.81
18-JUN-2019,16215.7,16352.4,16212.3,16322.5,31939866,1484.82
19-JUN-2019,16358.75,16391.5,16215.95,16282.7,29330912,1498.99
20-JUN-2019,16039,16338.75,15994.95,16316.9,33530558,1839.08
21-JUN-2019,16343.35,16358.95,16154.85,16189.4,44927711,3091.21
24-JUN-2019,16202.4,16231.6,16142.4,16187.4,16349337,1110.19
25-JUN-2019,16158.8,16252.95,16050.6,16214.45,19774495,1105.27
26-JUN-2019,16152.7,16255.2,16079.2,16101.7,28695169,1489
27-JUN-2019,16096.2,16129.4,15946.65,15991.8,41146293,2572.62
28-JUN-2019,16069.9,16085.4,15904.8,15936.45,37902286,1738.31
01-JUL-2019,15982.7,16023.55,15893.55,15916.7,16679967,1326.11
02-JUL-2019,15952.9,16096.95,15886.45,16074.1,16987207,1325.34
03-JUL-2019,16091.1,16097.15,15906.4,15927.65,16757982,1228.16
04-JUL-2019,15901.45,15992.6,15896.9,15942.4,12823195,975.14
05-JUL-2019,15960.85,15979.45,15520,15550.05,20473922,1815.96
08-JUL-2019,15410.85,15480.15,15317.4,15376,26980287,2171.23
09-JUL-2019,15381.35,15434,15123.6,15254.5,23588410,2235.38
10-JUL-2019,15077,15322.75,15045.1,15168.6,23946977,2479.96
11-JUL-2019,15256.55,15258.35,15060.9,15214.25,20376482,1611.96
12-JUL-2019,15227.6,15293.35,15186.1,15227.4,24358006,1667.36
15-JUL-2019,15516.25,15697.45,15406.25,15662.05,44809100,3590.4
16-JUL-2019,15608.75,15630.6,15532.3,15580.45,25114991,1971.09
17-JUL-2019,15602.7,15708.8,15508.95,15675.95,31073297,2317.2
18-JUL-2019,15554.9,15636.85,15455.05,15498.45,51334929,3196.92
19-JUL-2019,15520.7,15611.6,15363.05,15383.65,24071564,1841.28
22-JUL-2019,15387.45,15494.05,15334.6,15448.25,21199392,1587.46
23-JUL-2019,15497.55,15645.7,15467.7,15493.4,26632051,2297.48
24-JUL-2019,15465.8,15531.85,15332.85,15380.75,20116466,1691.8
25-JUL-2019,15383.15,15510.6,15343.05,15474.65,28335619,2244.21
26-JUL-2019,15442.5,15461.65,15265.35,15348.05,17995198,1342.96
29-JUL-2019,15365.1,15528.1,15297,15400.85,17712106,1385.39
30-JUL-2019,15409.45,15527.5,15361.45,15501.65,24391431,2007.89
31-JUL-2019,15437.6,15649.15,15303.7,15620.2,30797834,2375.5
01-AUG-2019,15576.95,15593.55,15277.75,15332.1,39775850,2412.6
02-AUG-2019,15277.65,15461.05,15208.8,15422.1,25330329,1990.95
05-AUG-2019,15349.7,15544.9,15312.55,15518.55,26873535,2040.86
06-AUG-2019,15479.2,15636.5,15434.25,15514.8,29684463,2245.01
07-AUG-2019,15591.15,15730.7,15522.85,15583.35,21314090,1700.24
08-AUG-2019,15677.45,15919.2,15654.45,15867.95,26614771,2207.8
09-AUG-2019,15898,15945.4,15785.75,15821.35,32476723,1607.22
13-AUG-2019,15809.25,15822.4,15379.6,15424.4,18332921,1498.48
14-AUG-2019,15467.35,15518.45,15298.5,15466.25,20443965,1493.56
16-AUG-2019,15547.4,15552.7,15238.55,15365.35,21253923,1861.03
19-AUG-2019,15420.05,15514.9,15396,15415.15,13489446,986.72
20-AUG-2019,15503.8,15691.65,15467.35,15597.75,27155209,1957.88
21-AUG-2019,15598.5,15680.05,15562,15578.15,17085453,1255.89
22-AUG-2019,15581.5,15703.15,15478.8,15632,18016274,1476.71
23-AUG-2019,15647.65,15872.85,15639.4,15816.6,27917993,2192.84
26-AUG-2019,15825.25,15922.55,15628.1,15890.2,16822219,1436.38
27-AUG-2019,15817.3,15833.55,15631.5,15675.3,34222065,2969.42
28-AUG-2019,15704.1,15898,15703.1,15879.9,20178247,1718.96
29-AUG-2019,15774.65,15943.3,15754.9,15884.55,20870908,1691.82
30-AUG-2019,15893.9,16039.25,15734.2,16010.4,25878941,2182.07
03-SEP-2019,16027.1,16189.45,15935.9,15984.85,20910676,1837.72
04-SEP-2019,15985.75,16090.85,15944.4,16032.5,19497738,1505.82
05-SEP-2019,16109.2,16142.65,15972.2,16030.95,19716238,1637.53
06-SEP-2019,16139.9,16218.8,15991.05,16034.55,33895824,2254.97
09-SEP-2019,16023.95,16030.45,15883.6,15919.4,19870754,1312.44
11-SEP-2019,15901.15,15955.2,15669.3,15701.8,29755328,2051.27
12-SEP-2019,15674.3,15725.75,15525.15,15583.25,20094724,1493.01
13-SEP-2019,15608.1,15739.7,15586.7,15722.9,16676082,1305.63
16-SEP-2019,15774.45,15854.15,15602.6,15743.15,18942349,1593
17-SEP-2019,15769.85,15769.85,15563.6,15625.65,19404909,1681.46
18-SEP-2019,15649.05,15731.05,15584.1,15702.3,13894347,1152.12
19-SEP-2019,15667,15675.15,15469.1,15522.45,16325657,1388.26
20-SEP-2019,15541.55,15742.55,15434.15,15491.05,47154254,4212.65
23-SEP-2019,15611.8,15611.8,14735.55,15040.65,38192804,3354.08
24-SEP-2019,15055.05,15380.35,15055.05,15338.65,35122169,3030.69
25-SEP-2019,15351.85,15471,15268.9,15379.9,26252716,2365.7
26-SEP-2019,15374.5,15456.85,15208.4,15312.9,36572789,3166.66
27-SEP-2019,15297.7,15412.9,15214.2,15236.4,19972976,1643.58
30-SEP-2019,15277.15,15568.45,15259.8,15540.15,24639706,2147.44
01-OCT-2019,15559.65,15561.5,15240.95,15300.25,20838455,1838.91
03-OCT-2019,15318.8,15417.25,15228.9,15277.95,19672683,1588.38
04-OCT-2019,15328.4,15418.8,15285.15,15340.3,22045346,1820.69
07-OCT-2019,15368.15,15472.35,15226.7,15246.75,16359132,1379.13
09-OCT-2019,15305.1,15317.15,15051.35,15128.75,21599827,1746.17
10-OCT-2019,15124.85,15235.6,15034.6,15093.8,24092311,2058.72
11-OCT-2019,14871.45,15388.95,14865.1,15321.9,46781069,5023.03
14-OCT-2019,15202.2,15338.6,15147.7,15277.75,28977053,2497.51
15-OCT-2019,15254.4,15281.45,15191.05,15208.4,34587081,2440.66
16-OCT-2019,15223.5,15373.35,15213.2,15344.9,40139861,2599.69
17-OCT-2019,15257.95,15313.9,15160.2,15281.9,29872973,2430.53
18-OCT-2019,15271.95,15434.55,15241,15410.1,25035472,2143.07
22-OCT-2019,15033.3,15085.45,14659.45,14688.65,112307829,8066.01
23-OCT-2019,14640.85,14911.2,14566.55,14833.35,77030948,5416.54
24-OCT-2019,14956.65,14970.35,14756.55,14781.5,51576928,3963.43
25-OCT-2019,14883.4,14943.75,14720.85,14898.85,33436273,2745.94
27-OCT-2019,15012.45,15058.45,14916.05,14956.4,4721747,342.32
29-OCT-2019,14980.15,15199.9,14970.5,15181.4,35883005,3084.37
30-OCT-2019,15343.7,15419.65,15212.75,15395.65,41161977,3475.42
31-OCT-2019,15436.3,15657.75,15417,15559.4,48285119,4109.46
01-NOV-2019,15575.35,15636.3,15411.8,15471.2,29764342,2592.64
04-NOV-2019,15474,15803.35,15428.5,15591.3,46736702,3674.77
05-NOV-2019,15613.1,15613.1,15422.8,15533.45,25846772,2198.3
06-NOV-2019,15554.05,15647.05,15440.4,15561.3,40153010,3279.74
07-NOV-2019,15635.5,15639.7,15532.15,15624.4,24251273,1962.7
08-NOV-2019,15646.4,15658.15,15355.7,15383.3,21722268,1951.69
11-NOV-2019,15343.25,15354.05,15228.8,15308.55,16836070,1561.98
13-NOV-2019,15307.9,15374.05,15192.3,15240.95,28471486,2436.47
14-NOV-2019,15292.9,15410.3,15217.3,15388.75,25379073,2108.48
15-NOV-2019,15425.05,15471.15,15287.1,15310.6,18374737,1678.14
18-NOV-2019,15326.8,15373.85,15251,15295.25,22066550,1631.52
19-NOV-2019,15318.65,15371.8,15256.85,15304.85,25599935,2107.72
20-NOV-2019,15349.05,15349.05,15235,15318.5,19887942,1759
21-NOV-2019,15353.7,15435.4,15279.4,15293.95,21612732,1785.5
22-NOV-2019,15216.55,15220.05,14931.35,14995.9,29495740,2401.6
25-NOV-2019,15002.2,15112.9,14950.95,15100.6,17414541,1529.56
26-NOV-2019,15174.65,15212.65,14867.45,14922.15,54958881,4479.36
27-NOV-2019,14957.5,15049,14946.55,15022.15,15023394,1401.46
28-NOV-2019,15069.15,15136.2,15042.65,15121.75,14650309,1395.04
29-NOV-2019,15132.95,15147.25,14964.25,14998.05,13785332,1159.02
02-DEC-2019,15056.85,15070.65,14819.4,14852,26527817,2233.28
03-DEC-2019,14870.9,14956.45,14808.4,14920.75,23102025,2103.53
04-DEC-2019,14918.5,15188.55,14896.6,15175.15,27219694,2295.68
05-DEC-2019,15164.15,15385.45,15101.8,15367.5,28794873,2450.08
06-DEC-2019,15383.45,15390.05,15269.25,15289.6,16934648,1363.79
09-DEC-2019,15309.7,15322.55,15136.25,15157.15,18193828,1527.23
10-DEC-2019,15120.05,15123.35,14903.25,14946.5,20105891,1859.95
11-DEC-2019,14972,15147.35,14963.65,15130.3,22965246,2129.75
12-DEC-2019,15151.1,15184.15,14890.6,14972.65,27121407,2750.23
13-DEC-2019,14987.9,15221.45,14965.15,15200.55,30121794,2685.5
16-DEC-2019,15263.75,15446.25,15223.1,15348.7,28614674,2666.79
17-DEC-2019,15417.55,15670.35,15387.2,15637.15,35675500,3589.74
18-DEC-2019,15680.5,15835.8,15649.15,15710.65,46723697,4525.93
19-DEC-2019,15741.2,15835.5,15654.7,15812.95,25099747,2629.83
20-DEC-2019,15811.95,15890.95,15781.25,15844.55,29982814,2739.61
23-DEC-2019,15811.4,15936,15809.05,15865.5,15891898,1414.7
24-DEC-2019,15877.4,15880.15,15739.45,15778.2,16014503,1570.19
26-DEC-2019,15784.45,15806.85,15690.95,15706.45,17848305,1472.24
27-DEC-2019,15740.4,15824.15,15657.5,15780.7,16652327,1458.89
30-DEC-2019,15801.5,15868.95,15715.1,15775,16249651,1400.99
31-DEC-2019,15754.05,15775.25,15634.5,15652.4,19595240,1563.39
01-JAN-2020,15705.9,15746.25,15676.7,15722.15,9390770,796.37
02-JAN-2020,15754.9,15762.1,15679.65,15709.65,15228631,1359.62
03-JAN-2020,15727.6,16004.45,15722.65,15936.6,26007478,2470.87
06-JAN-2020,15934.6,16067.65,15831.85,15879.8,24001823,2010.92
07-JAN-2020,15893.35,15988.7,15799.8,15895.2,24228858,1896.87
08-JAN-2020,15840.9,15974.85,15816.8,15953.45,27441490,2705.34
09-JAN-2020,15970.65,16017.25,15857.25,15925.15,27876904,2508.81
10-JAN-2020,16040.65,16059.35,15930.65,15959.9,20204002,1659.74
13-JAN-2020,16135.5,16275.2,16075.75,16225.9,61139484,4660.8
14-JAN-2020,16238.15,16385.95,16226.9,16362.35,34531792,2690.27
15-JAN-2020,16354.2,16366.75,16217.1,16346.85,35215518,2659.8
16-JAN-2020,16372.15,16423.85,16277.25,16381.65,26236130,1988.28
17-JAN-2020,16396.5,16447.35,16310.75,16356.6,20023292,1734.8
20-JAN-2020,16389.6,16465.05,16162.5,16207.15,27054398,2598.01
21-JAN-2020,16190.8,16221.5,16133.6,16175.2,17456561,1447.68
22-JAN-2020,16245.95,16404.6,16211.8,16334.55,26848118,2169.56
23-JAN-2020,16380.6,16501.2,16367.75,16474.4,30024513,2522.76
24-JAN-2020,16410.5,16498.75,16356.95,16472.75,21184459,1776.2
27-JAN-2020,16456.2,16483.9,16385.65,16393.55,13611766,1165.01
28-JAN-2020,16442.85,16448.05,16320.6,16429.75,19676966,1670.98
29-JAN-2020,16513.2,16577.95,16452,16479.3,22195772,2065.23
30-JAN-2020,16509,16514.1,16287.75,16327.9,18889354,1715.04
31-JAN-2020,16333.15,16365.8,16098.45,16144.15,26267958,2192.68
01-FEB-2020,16138.6,16319.75,15968.5,16282.65,20546938,1950.3
03-FEB-2020,16282,16418.9,16034.3,16059.9,28969680,2532.58
04-FEB-2020,16174.8,16377.45,16155.8,16350.85,25185175,2188.87
05-FEB-2020,16354.45,16463.6,16283.25,16448.55,21910979,1767.33
06-FEB-2020,16480.75,16621.35,16330.65,16371.15,23961376,1985.09
07-FEB-2020,16453,16493.25,16382.4,16470.15,15721118,1327.98
10-FEB-2020,16481.5,16522.4,16306.25,16431.9,18044996,1489.67
11-FEB-2020,16482.4,16512.1,16409.15,16452.3,16987352,1267.17
12-FEB-2020,16462.25,16599.05,16419.45,16538.1,18606682,1393.27
13-FEB-2020,16578.75,16696.85,16513.75,16673.05,18884410,1492.8
14-FEB-2020,16682.3,16828.2,16624.25,16642.75,19636956,1634.46
17-FEB-2020,16707.65,16737.65,16596.2,16647.7,13895849,1241.06
18-FEB-2020,16586.9,16773.2,16526.4,16748.75,20798165,1817.24
19-FEB-2020,16796.4,16882.45,16754.25,16772.45,16905540,1467.37
20-FEB-2020,16826.3,16843.65,16623.9,16649.4,20306178,1757.97
24-FEB-2020,16642.75,16749.25,16416.85,16461.8,23422521,2023.35
25-FEB-2020,16490.4,16642.4,16443.25,16562.5,25320628,2212.93
26-FEB-2020,16497.15,16539.25,16297.25,16332.25,26844091,2193.97
27-FEB-2020,16244.95,16258.65,16053.7,16123.8,24504768,1889.1
28-FEB-2020,15726.15,15788.45,15156.8,15212.95,42938991,3355.36
02-MAR-2020,15355.05,15722,15298,15427.65,36517724,2739.82
03-MAR-2020,15615.05,15793.1,15495.7,15723.2,29631724,2394.91
04-MAR-2020,15824.9,15919.95,15612.75,15864.3,32079819,2600.65
05-MAR-2020,15912.05,16150.6,15841.1,15871.35,26935544,2328.27
06-MAR-2020,15607.35,15699.95,15443,15663.45,26044423,2019.43
09-MAR-2020,15333.55,15371,14705.4,14854.9,36824488,2743.3
11-MAR-2020,14524.15,14823.8,14356.1,14681.4,43270683,3498.74
12-MAR-2020,14177.4,14231.95,13317.65,13384.8,42866258,3442.76
13-MAR-2020,12561.95,13835.35,11624.85,13539.1,47446373,3454.27
16-MAR-2020,12963.7,13078.65,12355.15,12451.35,49460331,3524.31
17-MAR-2020,12517.5,12677.2,11999.55,12099.25,44085983,2772.08
18-MAR-2020,12287.8,12451.1,11643.9,11753,45464744,2952.46
19-MAR-2020,11183.95,11698.3,10991.25,11340,52457773,2937.71
20-MAR-2020,11382.4,12710.55,11363.5,12363.4,66433629,4246.42
23-MAR-2020,11328.25,11602.45,11108.65,11179.6,44666228,2846.42
24-MAR-2020,11159.75,12053.8,11159.3,11865.05,51315528,3237.37
25-MAR-2020,11856.9,12514.25,11657.25,12233.35,47599771,2691.8
26-MAR-2020,12496.95,12751.55,12306.35,12535.6,47125315,2979.31
27-MAR-2020,12778.15,12949.6,12403.85,12569.1,43319863,2669.02
30-MAR-2020,12152.95,12774.6,12152.95,12318.8,40751093,3216.68
31-MAR-2020,12681.75,12930.8,12466.6,12763.65,38751042,2462.73
01-APR-2020,12680.5,12690.6,11989.6,12045.85,40937782,2579.66
03-APR-2020,12129.85,12146.95,11621.2,11680.05,40624880,2539.29
07-APR-2020,12147,12647.4,12132.3,12588.95,39434204,2644.03
08-APR-2020,12468.6,12897.5,12437.75,12491.55,40359706,2772.93
09-APR-2020,12810.8,12867.35,12648.8,12728.55,36108851,2531.49
13-APR-2020,12698.85,12795.7,12527.15,12603.1,28465964,1688.14
15-APR-2020,12792.45,12951.4,12661,12702.6,47886382,2817.98
16-APR-2020,12430.3,12605.4,12205.9,12463.6,69388542,3712.54
17-APR-2020,12878.35,12992.05,12596.65,12649.25,46523852,3518.83
20-APR-2020,12812.6,12937.95,12742.55,12847.65,39177267,2343.63
21-APR-2020,12513.65,12632.5,12375.8,12408.85,37281970,2357.59
22-APR-2020,12393.9,12619.45,12322.95,12571.3,27595949,1783.46
23-APR-2020,12639.8,13199.75,12596.6,13128.2,39760721,2895.44
24-APR-2020,13001.9,13101.4,12792.9,12816.2,32522500,2047.15
27-APR-2020,12957.35,13248.95,12928.05,13121.15,40245218,2653.73
28-APR-2020,13301.95,13317.2,13067.75,13133.65,38809479,2312.16
29-APR-2020,13250.6,13470.8,13144.8,13424.95,37634296,2533.71
30-APR-2020,13841.6,14212.1,13750.25,14108.35,61232875,4084.45
04-MAY-2020,13646.1,13700.25,13424.35,13454.25,48661828,2947.71
05-MAY-2020,13637.8,13667.85,13351.45,13388,35386135,2105.7
06-MAY-2020,13437.3,13580.05,13262.25,13394.7,39758016,2869.83
07-MAY-2020,13408,13489.55,13268.4,13292.7,48556960,2891.06
08-MAY-2020,13509.45,13530.85,13324,13403.6,37686915,2405.48
11-MAY-2020,13521.6,13763.8,13489.25,13593.55,29773180,1883.68
12-MAY-2020,13537.15,13733.5,13480.75,13687.75,32012528,2151.36
13-MAY-2020,13960.35,13960.35,13612.8,13776.95,26694109,1775.07
14-MAY-2020,13396.05,13483.7,13246.8,13293.7,40148565,2475.5
15-MAY-2020,13375.45,13375.8,13108.4,13196.35,30451382,2051.45
18-MAY-2020,13278.25,13408.8,13109.95,13314.4,35386297,2325.91
19-MAY-2020,13272.35,13524.2,13197.6,13446.6,28258885,1897.7
20-MAY-2020,13443.5,13556.9,13362.55,13517.35,27891431,1668.63
21-MAY-2020,13495.4,13732,13468.5,13647.9,28463847,1898.44
22-MAY-2020,13622.25,13902.8,13571.65,13842.65,37846561,2792.18
26-MAY-2020,13860.85,13930.85,13522.95,13574.95,28744390,2141.03
27-MAY-2020,13667.15,14017.05,13488.1,13952.9,40527119,2253.8
28-MAY-2020,13964.9,14068.3,13759.15,14028.6,41069796,2396.82
29-MAY-2020,13893.4,14080.55,13762.95,14010.5,86621593,5130.49
01-JUN-2020,14155.65,14431.35,14140.85,14307.1,45071018,2786.39
02-JUN-2020,14358,14492.3,14269.7,14422.4,34083952,2261.96
03-JUN-2020,14507.25,14549,14317.2,14361.7,40000346,2731.28
04-JUN-2020,14380.85,14695.1,14380.85,14627.45,44632910,3082.88
05-JUN-2020,14715.9,14732.85,14599.75,14627.45,38692339,2609.33
08-JUN-2020,14824.75,14990.25,14713.45,14894.6,48671642,2816.95
09-JUN-2020,14869.4,14983.2,14712.3,14737.8,39022707,2561.39
10-JUN-2020,14774.8,14882.6,14690.9,14842.05,39353796,2968.19
11-JUN-2020,14823.95,14840.65,14585.45,14619.45,34682725,2353.17
12-JUN-2020,14125.8,14442.65,14123.55,14402.75,35505375,2289.58
15-JUN-2020,14444.25,14571.95,14238.05,14396.7,35512340,1997.35
16-JUN-2020,14634,14667.4,14375.5,14450.8,32450686,2043.06
17-JUN-2020,14418.8,14559.55,14382.95,14478.45,36461423,2103.24
18-JUN-2020,14478.65,14623.95,14443,14551.25,23438227,1492.76
19-JUN-2020,14532.7,14625.8,14422.45,14499.8,58724892,4170.45
22-JUN-2020,14537.8,14550.35,14432.45,14463.65,27930417,1934.37
23-JUN-2020,14398.45,14725.4,14320.7,14680.4,45654691,3020.83
24-JUN-2020,14675.7,14761.2,14547.2,14581.45,36295639,2333.26
25-JUN-2020,14486.4,14590.5,14383.6,14411.2,36328156,2531.24
26-JUN-2020,14496.7,15086,14476.45,14994.65,70776175,5254.07
29-JUN-2020,14874.2,14979.2,14737.45,14768,28115701,2147.16
30-JUN-2020,14812.7,14854.4,14692.45,14754.3,25878721,2039.72
01-JUL-2020,14767.35,14842.85,14704.5,14732.1,19829830,1564.9
02-JUL-2020,14803.5,15195.2,14782.45,15122.55,41173275,3146.05
03-JUL-2020,15164.25,15336.85,15148.5,15285.9,27211456,2327.43
06-JUL-2020,15351.7,15580.5,15351.7,15464.95,31946250,2782.25
07-JUL-2020,15528.05,15806.85,15440.1,15784.95,51583702,4486.42
08-JUL-2020,15765,15765.05,15473.5,15513.65,28423066,2211.59
09-JUL-2020,15572.35,15663.45,15468.4,15535.95,26614822,2229.82
10-JUL-2020,15471.7,15656.05,15417.5,15565.2,27603484,3274.04
13-JUL-2020,15643.1,15885.55,15624.8,15819.2,44758097,3124.51
14-JUL-2020,15779.5,15941.65,15611.85,15640.55,42035185,2928.32
15-JUL-2020,15853.8,16624.65,15830.5,16459.8,193789507,9354.32
16-JUL-2020,16971.25,17491.15,16715.75,16926.05,190528467,14568.34
17-JUL-2020,16936.95,16975.2,16693.35,16821.35,88190381,6649.48
20-JUL-2020,16880.35,17376.15,16849.15,17258.3,61171408,4374.91
21-JUL-2020,17453.35,17514.05,17219.7,17273.2,63696830,3872.17
22-JUL-2020,17317.3,17321.7,16978.4,17076.05,38314440,3023.55
23-JUL-2020,17071.8,17082.55,16949.15,17045.2,35746371,2771.82
24-JUL-2020,16944.55,17322.7,16944.55,17286,75742251,5581.95
27-JUL-2020,17323,17735.65,17290.55,17626.75,65300353,5517.08
28-JUL-2020,17647.9,18103.65,17634.4,18042.75,74553839,6643.21
29-JUL-2020,17959.8,18108.7,17783.3,17880.5,45738746,4483.19
30-JUL-2020,17995.25,18252.7,17967.2,18003.55,63655744,5246.84
31-JUL-2020,18166.3,18353.5,17909.3,18071.85,47148830,4032.42
03-AUG-2020,18099.4,18140.85,17840.3,17965.8,33148225,3041.81
04-AUG-2020,18029.4,18092,17716.4,17808,36316763,3078.18
05-AUG-2020,17889.55,18139.25,17818.15,17869.8,35461274,3470.39
06-AUG-2020,18009.7,18222.8,17943.85,18188.75,43928212,4212.55
07-AUG-2020,18182.3,18182.3,17977.7,18004.15,32147519,2882.29
10-AUG-2020,18090.25,18205.25,18016.8,18159.55,25995789,2429
11-AUG-2020,18202.5,18331.65,18036.5,18057.1,30791515,2718.88
12-AUG-2020,18077.15,18109.8,17900,18066,38941130,3368.34
13-AUG-2020,18141.35,18344.05,18032.9,18107.2,35340992,2884.53
14-AUG-2020,18137.3,18230.1,17994.65,18022.65,25683414,2195.16
17-AUG-2020,18136.65,18306.95,18103.3,18223.6,39287276,3022.73
18-AUG-2020,18318.6,18375.15,18209.55,18270.35,31630641,2614.88
19-AUG-2020,18340,18354.8,18187.55,18210.85,31996010,2725.21
20-AUG-2020,18181.4,18252.3,18083.25,18126.1,28969479,2335.4
21-AUG-2020,18266.9,18282.55,18047.95,18065.3,27400017,2288.84
24-AUG-2020,18092.55,18112.9,17915.6,18010.95,21939454,1920.94
25-AUG-2020,18028.8,18047.5,17914.5,17973.7,25259590,1971.61
26-AUG-2020,18022.7,18156.15,17940.7,18128,26805518,2223.23
27-AUG-2020,18231.95,18305.55,18075.75,18102.65,24755603,2380.8
28-AUG-2020,18216.3,18253.6,18093.45,18122,30027812,2679.75
31-AUG-2020,18163.25,18426.4,17791.85,17928.85,56325024,4576.48
01-SEP-2020,17954.6,18154.4,17775.65,17814.05,34706136,2814.37
02-SEP-2020,17860.65,18114.85,17858.3,18076.95,25978209,2217.39
03-SEP-2020,18148.25,18497.95,18108,18348.55,52661756,3941.28
04-SEP-2020,18049.2,18259.8,18012.8,18073.95,32772895,3094.19
07-SEP-2020,18093.05,18208.95,17962.35,18176.8,28440598,2712
08-SEP-2020,18304.25,18671.75,18213.55,18395.75,63093305,5622.38
09-SEP-2020,18264.2,18439.55,18193.45,18261.5,42012167,2947.7
10-SEP-2020,18385.95,18416.75,18217.1,18395.85,25919043,2187.11
11-SEP-2020,18347.65,18740.85,18338.1,18633.25,69088545,4551.69
14-SEP-2020,18804.85,19592.3,18799.55,19505.1,116474993,9616.84
15-SEP-2020,19511.5,19823,19392.35,19627.3,71513230,6190.49
16-SEP-2020,19642.3,19802.4,19533.7,19770.35,42624756,3662.37
17-SEP-2020,19660.45,20014.65,19605.05,19817.7,79572241,6788.83
18-SEP-2020,19889.95,20067.7,19777.75,19827.05,53710748,4762
21-SEP-2020,19855.55,20331.6,19683.85,19728.95,81628151,7075.42
22-SEP-2020,19813.35,20113.4,19376.7,19866.1,78060036,7040.32
23-SEP-2020,20016.8,20226.3,19615.15,19805.65,72280817,6843.17
24-SEP-2020,19630.3,19658,18914.7,18973,60442974,5920.78
25-SEP-2020,19108.75,19678.5,19077.85,19629.35,73896271,6856.57
28-SEP-2020,19774.75,19836.95,19463.65,19783,42999900,4166.92
29-SEP-2020,19891.05,20146.35,19782.35,19831.8,53165389,5471.17
30-SEP-2020,19880.6,20048.55,19741.65,19951.3,41295106,3794.8
01-OCT-2020,20129.8,20196.05,20009.3,20110.4,33451946,3009.59
05-OCT-2020,20375.9,20940.9,20341.45,20809,93778580,9655.6
06-OCT-2020,20995.3,20995.3,20573.9,20896.75,61586598,6036.88
07-OCT-2020,20897.55,21121.6,20771.65,21017.4,49333337,5463.82
08-OCT-2020,21531.85,22169.3,21501.95,21697.25,195719585,16871.49
09-OCT-2020,21703.45,21922.75,21540.65,21837.6,89098535,6963.25
12-OCT-2020,21990.85,22320,21845.05,22202.1,90153508,7361.86
13-OCT-2020,22230.2,22619,22186.05,22492.6,90615095,8466.58
14-OCT-2020,22475.85,22490.3,22129.95,22204.05,123239708,9449.69
15-OCT-2020,22473.65,22570.5,21364.15,21567.3,119880829,11432.52
16-OCT-2020,21638.25,21908.8,21247.55,21538.15,98056445,9440.69
19-OCT-2020,21683.8,21683.8,21354.9,21391.9,55459980,5595.51
20-OCT-2020,21397.5,21779.8,21346.05,21694.35,64738566,6158.36
21-OCT-2020,21757.05,21892.3,21406.1,21577.65,55941908,6323.15
22-OCT-2020,21480.7,21767.05,21290.45,21413.5,44440236,5093.12
23-OCT-2020,21546.65,21621.6,21385.15,21523.6,39000789,4523.81
26-OCT-2020,21493.3,21595.8,21148.65,21265.7,43358188,5106.6
27-OCT-2020,21287.1,21371.6,20932.7,21023.4,39067556,4152.51
28-OCT-2020,21121.9,21194.75,20701,20810.3,36566855,3750.74
29-OCT-2020,20667.7,20961.05,20548.3,20876.95,33439686,3503.98
30-OCT-2020,20912.95,21197.3,20797.5,20916.85,42683520,4449.38
02-NOV-2020,20964.15,21012.45,20669.35,20732.3,26957480,2890.46
03-NOV-2020,20792.25,21017.95,20679.65,20736,28716284,3096.76
04-NOV-2020,20769.9,21468.45,20765.8,21104.55,54323194,5479.32
05-NOV-2020,21383.7,21596,21284.6,21385.65,32997884,3534.75
06-NOV-2020,21435.15,21582.2,21251.55,21492.25,30195591,3553.91
09-NOV-2020,21751.65,21926.9,21620.55,21820.15,35832369,4058.85
10-NOV-2020,21633.1,21633.1,20862.7,20978.5,50745235,5547.25
11-NOV-2020,21029.25,21365.65,20967.8,21330.45,42104118,4562.05
12-NOV-2020,21380.2,21610.05,21291.7,21363.35,27527225,3254.06
13-NOV-2020,21305.35,21462,21219.8,21436.85,22913760,2768.73
14-NOV-2020,21604.4,21618.9,21532.85,21552.75,3183435,380.43
17-NOV-2020,21704.05,21706.2,21361.45,21488.55,34794218,3919.65
18-NOV-2020,21519.15,21557.1,21153.85,21314.85,31269752,3530.41
19-NOV-2020,21285.75,21451.8,21070.25,21114.45,40370055,4203.33
20-NOV-2020,21275.35,21500.65,21121.75,21409.25,34638255,3984.13
23-NOV-2020,21551.85,22047.05,21432.65,22007.05,41566212,4511.42
24-NOV-2020,22099.6,22281.85,22016.95,22064.3,42113721,4507.75
25-NOV-2020,22087.9,22132.9,21675.9,21705.9,31668960,3567.25
26-NOV-2020,21717.4,21919.15,21544.05,21859.9,36603487,3821.18
27-NOV-2020,21879.15,21972.95,21701.3,21764.9,81455555,10072.82
01-DEC-2020,21921.1,22216.45,21814.4,22170.85,39814571,4251.33
